Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-08-02,44.28,45.057,44.104,44.718,3500700,0.0,0.0
2018-08-03,44.734,45.032,44.424,44.609,2726400,0.825,0.0
2018-08-06,44.695,45.131,44.47,45.071,2034600,0.0,0.0
2018-08-07,45.435,45.435,45.012,45.091,1964400,0.0,0.0
2018-08-08,44.906,45.375,44.781,45.336,1623600,0.0,0.0
2018-08-09,45.415,45.765,45.283,45.422,1752500,0.0,0.0
2018-08-10,45.369,45.752,45.329,45.527,2107300,0.0,0.0
2018-08-13,45.527,45.646,44.933,44.959,1530800,0.0,0.0
2018-08-14,45.237,45.54,45.217,45.296,2509100,0.0,0.0
2018-08-15,44.992,44.992,43.961,44.239,2001200,0.0,0.0
2018-08-16,44.457,44.781,44.173,44.371,1935800,0.0,0.0
2018-08-17,44.444,44.787,44.318,44.615,1551500,0.0,0.0
2018-08-20,44.695,44.913,44.543,44.827,1424300,0.0,0.0
2018-08-21,45.144,45.21,44.523,44.582,1312300,0.0,0.0
2018-08-22,44.761,45.164,44.761,45.078,1733700,0.0,0.0
2018-08-23,45.018,45.045,44.338,44.417,1352200,0.0,0.0
2018-08-24,44.655,44.866,44.477,44.596,2043600,0.0,0.0
2018-08-27,44.582,44.866,44.424,44.807,2137000,0.0,0.0
2018-08-28,44.781,45.104,44.404,44.483,1779900,0.0,0.0
2018-08-29,44.483,44.523,44.014,44.06,2193500,0.0,0.0
2018-08-30,44.007,44.166,43.657,43.908,2100600,0.0,0.0
2018-08-31,43.75,43.869,43.353,43.552,1876700,0.0,0.0
2018-09-04,43.552,43.69,43.267,43.413,1947900,0.0,0.0
2018-09-05,43.36,43.67,42.871,43.664,1928200,0.0,0.0
2018-09-06,43.677,44.027,43.36,43.618,2182600,0.0,0.0
2018-09-07,43.406,43.809,43.228,43.505,1392400,0.0,0.0
2018-09-10,43.67,43.869,42.62,42.659,2766900,0.0,0.0
2018-09-11,42.633,43.307,42.514,42.963,2585900,0.0,0.0
2018-09-12,43.182,43.254,42.805,43.023,1775300,0.0,0.0
2018-09-13,42.937,43.598,42.897,43.585,2084200,0.0,0.0
2018-09-14,43.485,43.968,43.188,43.869,2256800,0.0,0.0
2018-09-17,44.047,45.329,43.882,44.913,3835100,0.0,0.0
2018-09-18,45.303,46.261,45.27,45.686,3041300,0.0,0.0
2018-09-19,45.805,46.036,45.64,45.937,3252100,0.0,0.0
2018-09-20,46.01,46.01,45.144,45.336,3115000,0.0,0.0
2018-09-21,45.501,45.805,44.206,45.666,5101500,0.0,0.0
2018-09-24,45.924,45.924,44.642,44.847,3352500,0.0,0.0
2018-09-25,45.058,45.256,44.516,45.217,3232700,0.0,0.0
2018-09-26,45.091,46.135,45.052,45.203,2473500,0.0,0.0
2018-09-27,45.395,45.395,44.833,45.051,2132600,0.0,0.0
2018-09-28,44.985,45.243,44.767,44.794,2237400,0.0,0.0
2018-10-01,44.985,45.706,44.8,45.56,2155900,0.0,0.0
2018-10-02,45.494,45.659,44.642,44.853,2555700,0.0,0.0
2018-10-03,44.999,45.303,44.457,45.217,2714100,0.0,0.0
2018-10-04,45.23,45.481,44.979,45.25,1807800,0.0,0.0
2018-10-05,45.203,45.56,45.098,45.336,1582900,0.0,0.0
2018-10-08,45.17,45.554,44.919,45.197,1451400,0.0,0.0
2018-10-09,45.256,45.521,45.071,45.408,1333300,0.0,0.0
2018-10-10,45.395,45.587,44.437,44.477,2428900,0.0,0.0
2018-10-11,44.199,44.199,42.93,43.096,3041500,0.0,0.0
2018-10-12,43.208,43.618,42.019,42.963,2532100,0.0,0.0
2018-10-15,42.95,43.221,42.488,42.825,1590000,0.0,0.0
2018-10-16,43.373,44.926,43.175,44.576,2864800,0.0,0.0
2018-10-17,44.569,44.589,43.869,44.285,1582600,0.0,0.0
2018-10-18,44.001,44.906,43.849,44.219,1771000,0.0,0.0
2018-10-19,44.569,45.256,44.563,44.794,3165000,0.0,0.0
2018-10-22,44.814,44.853,43.862,44.259,1949600,0.0,0.0
2018-10-23,43.624,43.862,42.309,43.545,2870800,0.0,0.0
2018-10-24,43.611,43.611,42.019,42.052,2232500,0.0,0.0
2018-10-25,42.626,43.208,42.223,42.693,2245800,0.0,0.0
2018-10-26,42.468,42.58,41.272,41.853,2872400,0.0,0.0
2018-10-29,42.223,42.455,41.272,41.781,2449300,0.0,0.0
2018-10-30,41.767,42.171,41.1,41.807,2377200,0.0,0.0
2018-10-31,42.759,44.206,42.62,43.347,4456800,0.0,0.0
2018-11-01,43.558,43.558,42.356,42.825,2443600,0.0,0.0
2018-11-02,43.257,43.397,41.415,41.871,2757900,0.855,0.0
2018-11-05,42.333,42.841,42.045,42.821,2460900,0.0,0.0
2018-11-06,42.687,42.841,41.857,42.647,1945100,0.0,0.0
2018-11-07,42.895,43.471,42.44,42.902,2706900,0.0,0.0
2018-11-08,42.915,43.484,42.634,42.835,2435800,0.0,0.0
2018-11-09,42.279,42.554,41.683,42.245,2410400,0.0,0.0
2018-11-12,42.527,42.681,41.65,41.777,1981000,0.0,0.0
2018-11-13,41.737,42.085,40.705,40.853,1791900,0.0,0.0
2018-11-14,41.475,41.683,40.357,40.424,2230700,0.0,0.0
2018-11-15,40.257,41.094,39.949,41.087,2305900,0.0,0.0
2018-11-16,41.214,41.797,40.846,41.65,2324900,0.0,0.0
2018-11-19,41.368,41.911,40.712,41.703,2222200,0.0,0.0
2018-11-20,41.228,41.308,40.163,40.404,2274200,0.0,0.0
2018-11-21,40.551,41.261,40.404,40.839,2069700,0.0,0.0
2018-11-23,39.875,40.116,39.313,39.574,876900,0.0,0.0
2018-11-26,40.022,40.263,39.674,39.862,1914000,0.0,0.0
2018-11-27,39.835,40.297,39.775,40.009,2053500,0.0,0.0
2018-11-28,39.955,40.645,39.42,40.525,2275100,0.0,0.0
2018-11-29,41.087,41.422,40.672,41.074,2331800,0.0,0.0
2018-11-30,40.759,41.321,40.458,41.134,3127900,0.0,0.0
2018-12-03,41.971,42.259,41.335,42.018,2281900,0.0,0.0
2018-12-04,41.931,42.165,40.391,40.578,3004900,0.0,0.0
2018-12-06,39.882,39.949,38.69,39.755,2815600,0.0,0.0
2018-12-07,40.424,41.382,40.096,40.17,2554000,0.0,0.0
2018-12-10,39.755,40.076,38.456,39.614,2836200,0.0,0.0
2018-12-11,40.176,40.324,39.051,39.493,2437200,0.0,0.0
2018-12-12,39.989,40.35,39.701,39.982,1874700,0.0,0.0
2018-12-13,39.808,41.241,39.808,41.147,3024300,0.0,0.0
2018-12-14,40.833,41.234,40.143,40.304,2386600,0.0,0.0
2018-12-17,40.156,40.491,38.951,39.239,2856400,0.0,0.0
2018-12-18,39.165,39.326,37.625,37.813,3115100,0.0,0.0
2018-12-19,38.0,38.924,37.09,37.424,3144500,0.0,0.0
2018-12-20,36.962,37.525,35.991,36.507,3595700,0.0,0.0
2018-12-21,35.978,37.21,35.864,36.092,5180600,0.0,0.0
2018-12-24,35.69,35.784,34.009,34.009,1621200,0.0,0.0
2018-12-26,34.311,35.971,33.654,35.958,2738500,0.0,0.0
2018-12-27,35.228,35.737,34.123,35.703,3919800,0.0,0.0
2018-12-28,35.918,36.125,34.712,35.476,4146400,0.0,0.0
2018-12-31,35.636,36.159,35.536,36.125,2875000,0.0,0.0
2019-01-02,35.523,36.862,35.302,36.433,3539500,0.0,0.0
2019-01-03,36.547,36.828,35.837,36.346,3715100,0.0,0.0
2019-01-04,37.156,38.054,36.775,37.933,2704800,0.0,0.0
2019-01-07,38.067,38.918,37.732,38.596,2975300,0.0,0.0
2019-01-08,39.045,39.627,38.79,39.42,2696800,0.0,0.0
2019-01-09,39.935,40.364,39.473,39.996,4147400,0.0,0.0
2019-01-10,39.621,40.25,39.48,40.203,2874700,0.0,0.0
2019-01-11,40.196,40.498,39.828,40.042,3108100,0.0,0.0
2019-01-14,39.567,40.123,39.139,39.755,2102500,0.0,0.0
2019-01-15,39.955,40.9,39.915,40.819,2653100,0.0,0.0
2019-01-16,40.886,41.261,40.705,40.96,2464900,0.0,0.0
2019-01-17,40.672,41.569,40.672,41.449,2389200,0.0,0.0
2019-01-18,41.891,42.647,41.69,42.312,3428900,0.0,0.0
2019-01-22,42.011,42.359,41.636,41.904,3419000,0.0,0.0
2019-01-23,42.045,42.292,41.342,41.884,3913300,0.0,0.0
2019-01-24,41.804,42.252,41.529,41.951,2795100,0.0,0.0
2019-01-25,42.277,42.433,41.998,42.392,2854600,0.86,0.0
2019-01-28,41.883,42.311,41.611,42.29,2574700,0.0,0.0
2019-01-29,42.474,43.607,42.338,43.18,5111200,0.0,0.0
2019-01-30,43.39,43.784,43.186,43.587,1911400,0.0,0.0
2019-01-31,43.872,43.872,43.132,43.594,2524400,0.0,0.0
2019-02-01,43.886,44.246,43.431,44.239,2212300,0.0,0.0
2019-02-04,43.838,44.809,43.798,44.802,2518200,0.0,0.0
2019-02-05,44.66,45.013,44.436,44.952,2346700,0.0,0.0
2019-02-06,44.694,44.83,44.429,44.653,2368600,0.0,0.0
2019-02-07,44.422,44.544,43.852,44.225,2763200,0.0,0.0
2019-02-08,44.171,44.259,43.322,44.144,2271400,0.0,0.0
2019-02-11,43.872,44.232,43.736,44.164,2637300,0.0,0.0
2019-02-12,44.782,44.925,44.11,44.273,2687600,0.0,0.0
2019-02-13,44.443,44.999,44.368,44.863,1900200,0.0,0.0
2019-02-14,44.619,46.133,44.517,45.271,4027400,0.0,0.0
2019-02-15,45.685,46.153,45.631,45.97,4623400,0.0,0.0
2019-02-19,45.76,46.955,45.692,46.561,3353700,0.0,0.0
2019-02-20,46.473,46.69,46.167,46.248,3123600,0.0,0.0
2019-02-21,46.221,46.357,45.678,46.031,2545000,0.0,0.0
2019-02-22,46.384,46.384,45.861,46.079,2304200,0.0,0.0
2019-02-25,46.099,46.262,45.766,45.929,4639700,0.0,0.0
2019-02-26,44.918,45.379,43.512,43.648,6081400,0.0,0.0
2019-02-27,43.96,44.422,43.533,44.232,3153900,0.0,0.0
2019-02-28,44.232,44.286,43.485,43.628,5854400,0.0,0.0
2019-03-01,43.913,44.775,43.845,44.721,3167400,0.0,0.0
2019-03-04,45.108,45.108,43.947,44.741,2677100,0.0,0.0
2019-03-05,44.823,44.891,44.375,44.775,2694700,0.0,0.0
2019-03-06,44.47,44.687,44.273,44.422,2413300,0.0,0.0
2019-03-07,44.483,45.033,44.375,44.734,2798400,0.0,0.0
2019-03-08,44.151,44.585,43.804,44.524,2375100,0.0,0.0
2019-03-11,44.762,45.101,44.551,45.006,2291500,0.0,0.0
2019-03-12,45.149,45.773,45.047,45.318,2416500,0.0,0.0
2019-03-13,45.719,45.794,45.379,45.699,2178500,0.0,0.0
2019-03-14,45.665,45.76,45.468,45.57,1787000,0.0,0.0
2019-03-15,45.345,45.651,45.189,45.386,4470100,0.0,0.0
2019-03-18,45.57,46.561,45.461,46.418,2874700,0.0,0.0
2019-03-19,46.574,46.737,46.221,46.377,2129400,0.0,0.0
2019-03-20,46.384,47.213,46.181,46.71,2666700,0.0,0.0
2019-03-21,46.602,47.43,46.602,47.423,1788900,0.0,0.0
2019-03-22,47.063,47.382,46.622,46.853,2344200,0.0,0.0
2019-03-25,46.758,47.097,46.398,47.036,1770900,0.0,0.0
2019-03-26,47.423,47.817,46.859,47.043,1966000,0.0,0.0
2019-03-27,46.771,47.117,46.432,46.737,1760500,0.0,0.0
2019-03-28,46.547,47.124,46.411,47.104,2610900,0.0,0.0
2019-03-29,47.511,47.552,47.09,47.416,3037500,0.0,0.0
2019-04-01,47.532,47.796,47.267,47.762,2008400,0.0,0.0
2019-04-02,47.858,47.939,47.566,47.667,1795800,0.0,0.0
2019-04-03,47.79,47.79,46.764,47.063,2167700,0.0,0.0
2019-04-04,47.09,47.179,46.731,47.172,1686600,0.0,0.0
2019-04-05,47.192,48.088,47.05,47.891,2202300,0.0,0.0
2019-04-08,47.891,48.068,47.674,47.878,1598000,0.0,0.0
2019-04-09,47.756,47.756,47.192,47.437,1428600,0.0,0.0
2019-04-10,47.593,47.878,47.308,47.396,1391300,0.0,0.0
2019-04-11,47.369,47.579,47.179,47.552,1146300,0.0,0.0
2019-04-12,47.681,48.041,47.606,47.932,1468400,0.0,0.0
2019-04-15,47.803,48.014,47.335,47.586,1589300,0.0,0.0
2019-04-16,47.729,47.878,47.566,47.688,1459500,0.0,0.0
2019-04-17,47.756,47.864,47.328,47.342,1525400,0.0,0.0
2019-04-18,47.267,47.416,46.846,46.941,1695600,0.0,0.0
2019-04-22,47.124,47.532,46.832,47.477,2011200,0.0,0.0
2019-04-23,47.525,47.586,47.022,47.437,1622100,0.0,0.0
2019-04-24,47.525,47.62,47.28,47.545,1631100,0.0,0.0
2019-04-25,47.403,47.885,47.24,47.362,1516900,0.0,0.0
2019-04-26,47.352,47.427,46.726,47.248,1833000,0.865,0.0
2019-04-29,47.152,47.413,46.987,47.173,1317300,0.0,0.0
2019-04-30,47.441,47.441,46.506,46.699,2410200,0.0,0.0
2019-05-01,46.726,47.145,45.874,46.458,3316700,0.0,0.0
2019-05-02,46.183,46.424,45.571,45.956,3476800,0.0,0.0
2019-05-03,46.32,46.458,45.963,45.984,2088100,0.0,0.0
2019-05-06,45.612,45.977,45.427,45.523,1987700,0.0,0.0
2019-05-07,45.234,45.599,44.657,45.599,2400400,0.0,0.0
2019-05-08,45.454,45.867,45.351,45.385,1409900,0.0,0.0
2019-05-09,45.083,45.44,44.794,45.399,1959200,0.0,0.0
2019-05-10,45.351,46.334,45.193,46.21,1802600,0.0,0.0
2019-05-13,46.149,46.149,45.138,45.709,2322800,0.0,0.0
2019-05-14,45.915,46.465,45.805,46.039,1368900,0.0,0.0
2019-05-15,46.128,46.472,45.984,46.231,1296200,0.0,0.0
2019-05-16,46.479,47.008,46.382,46.815,1646800,0.0,0.0
2019-05-17,46.616,47.29,46.616,46.863,1380500,0.0,0.0
2019-05-20,46.946,46.946,46.073,46.087,1724300,0.0,0.0
2019-05-21,46.327,46.987,46.231,46.726,1947900,0.0,0.0
2019-05-22,46.589,46.65,45.784,45.997,1966000,0.0,0.0
2019-05-23,45.413,45.413,44.244,44.911,2925300,0.0,0.0
2019-05-24,45.282,45.365,44.849,45.138,1440900,0.0,0.0
2019-05-28,45.2,45.269,44.024,44.176,2865600,0.0,0.0
2019-05-29,43.626,43.99,43.399,43.887,2410400,0.0,0.0
2019-05-30,43.873,44.265,43.866,44.086,1211600,0.0,0.0
2019-05-31,43.632,44.217,43.571,43.736,2298400,0.0,0.0
2019-06-03,44.079,44.299,43.667,43.846,1870700,0.0,0.0
2019-06-04,44.196,44.767,43.956,44.753,1635100,0.0,0.0
2019-06-05,44.774,44.939,44.574,44.856,1590300,0.0,0.0
2019-06-06,44.994,45.86,44.829,45.358,2790700,0.0,0.0
2019-06-07,45.447,45.97,45.289,45.365,1730200,0.0,0.0
2019-06-10,45.454,45.585,45.124,45.248,1355300,0.0,0.0
2019-06-11,45.516,45.544,45.09,45.179,1376700,0.0,0.0
2019-06-12,44.918,45.296,44.072,44.306,2187200,0.0,0.0
2019-06-13,44.712,44.787,44.43,44.705,1874400,0.0,0.0
2019-06-14,44.712,44.781,44.031,44.313,1573900,0.0,0.0
2019-06-17,44.237,44.732,44.127,44.554,1775700,0.0,0.0
2019-06-18,44.939,45.255,44.726,45.145,1844600,0.0,0.0
2019-06-19,45.179,45.688,44.959,45.544,2100900,0.0,0.0
2019-06-20,46.08,46.664,45.997,46.582,2536900,0.0,0.0
2019-06-21,46.472,47.407,46.472,47.393,3847100,0.0,0.0
2019-06-24,47.441,47.647,46.073,46.259,2389200,0.0,0.0
2019-06-25,46.231,46.259,45.819,45.867,1389200,0.0,0.0
2019-06-26,46.252,46.637,45.949,46.3,1483700,0.0,0.0
2019-06-27,46.252,46.437,46.128,46.334,1261000,0.0,0.0
2019-06-28,46.424,47.324,46.375,47.303,2657200,0.0,0.0
2019-07-01,47.874,48.115,47.64,47.84,2278300,0.0,0.0
2019-07-02,47.73,47.84,47.269,47.682,2044600,0.0,0.0
2019-07-03,47.764,48.28,47.633,48.259,1226400,0.0,0.0
2019-07-05,48.108,48.321,47.798,48.314,1287000,0.0,0.0
2019-07-08,48.232,48.342,47.64,47.826,1688500,0.0,0.0
2019-07-09,47.867,48.073,47.565,47.998,1770900,0.0,0.0
2019-07-10,48.177,48.616,48.039,48.431,1686200,0.0,0.0
2019-07-11,48.623,48.919,48.458,48.85,1951100,0.0,0.0
2019-07-12,48.988,49.091,48.747,49.015,1376800,0.0,0.0
2019-07-15,49.077,49.105,48.61,48.795,1542400,0.0,0.0
2019-07-16,48.74,48.74,47.963,48.225,1925600,0.0,0.0
2019-07-17,48.342,48.342,47.778,47.874,1995700,0.0,0.0
2019-07-18,47.668,47.723,47.303,47.544,1908200,0.0,0.0
2019-07-19,47.558,47.723,47.104,47.111,1881500,0.0,0.0
2019-07-22,47.152,47.592,46.994,47.53,1552600,0.0,0.0
2019-07-23,47.475,47.572,47.001,47.097,1203700,0.0,0.0
2019-07-24,46.98,47.145,46.41,47.042,1255900,0.0,0.0
2019-07-25,47.434,47.434,46.918,47.138,1697100,0.0,0.0
2019-07-26,47.221,47.29,46.76,47.083,1496600,0.0,0.0
2019-07-29,47.132,47.132,45.832,45.922,2474700,0.0,0.0
2019-07-30,45.743,46.252,45.475,46.204,1923200,0.0,0.0
2019-07-31,46.424,49.132,46.224,48.177,4271100,0.0,0.0
2019-08-01,48.073,49.758,47.963,48.802,3845600,0.0,0.0
2019-08-02,49.084,49.51,48.362,48.802,2183500,0.0,0.0
2019-08-05,48.036,48.148,46.672,47.11,2560900,0.89,0.0
2019-08-06,47.458,47.681,46.86,47.41,1895500,0.0,0.0
2019-08-07,46.644,46.943,45.927,46.477,2850400,0.0,0.0
2019-08-08,46.769,48.002,46.54,47.995,2434300,0.0,0.0
2019-08-09,48.071,48.705,47.834,48.071,1750900,0.0,0.0
2019-08-12,48.558,48.976,47.96,48.224,2253800,0.0,0.0
2019-08-13,48.148,48.6,47.883,48.482,2069000,0.0,0.0
2019-08-14,47.807,48.043,47.006,47.138,2742300,0.0,0.0
2019-08-15,47.09,47.751,47.034,47.305,1300000,0.0,0.0
2019-08-16,47.445,48.377,47.417,48.245,2117100,0.0,0.0
2019-08-19,48.788,49.484,48.44,49.366,1677800,0.0,0.0
2019-08-20,49.352,50.188,49.122,49.47,1579000,0.0,0.0
2019-08-21,49.826,50.055,49.366,49.554,1971000,0.0,0.0
2019-08-22,49.679,49.735,48.83,48.927,1809600,0.0,0.0
2019-08-23,48.419,48.607,46.755,46.929,2500800,0.0,0.0
2019-08-26,47.493,47.73,47.264,47.479,1395800,0.0,0.0
2019-08-27,47.681,48.189,47.201,47.563,1481700,0.0,0.0
2019-08-28,47.82,48.551,47.709,48.405,1672200,0.0,0.0
2019-08-29,48.746,49.366,48.6,49.303,1672600,0.0,0.0
2019-08-30,49.603,49.798,48.927,49.624,1868100,0.0,0.0
2019-09-03,48.948,49.408,48.774,49.157,2154600,0.0,0.0
2019-09-04,49.624,49.742,49.338,49.457,1571700,0.0,0.0
2019-09-05,49.86,50.048,49.352,49.443,1810400,0.0,0.0
2019-09-06,49.22,50.034,48.844,50.006,1767200,0.0,0.0
2019-09-09,50.264,51.489,50.167,51.287,2353200,0.0,0.0
2019-09-10,51.281,51.782,50.842,51.183,2057600,0.0,0.0
2019-09-11,51.26,51.643,50.967,51.559,1777600,0.0,0.0
2019-09-12,51.267,51.97,51.267,51.468,1726800,0.0,0.0
2019-09-13,51.622,52.193,51.594,51.851,1797700,0.0,0.0
2019-09-16,53.007,53.752,52.513,52.791,2866900,0.0,0.0
2019-09-17,52.889,53.453,52.401,53.049,2132700,0.0,0.0
2019-09-18,52.756,53.286,52.561,53.258,2020000,0.0,0.0
2019-09-19,53.557,53.571,51.886,52.276,2716700,0.0,0.0
2019-09-20,52.45,52.805,52.046,52.749,3109600,0.0,0.0
2019-09-23,52.45,52.833,52.053,52.081,2261000,0.0,0.0
2019-09-24,52.199,52.346,51.141,51.615,2426400,0.0,0.0
2019-09-25,51.357,51.552,51.037,51.26,3102600,0.0,0.0
2019-09-26,51.044,51.287,50.71,51.162,3012200,0.0,0.0
2019-09-27,51.044,51.413,50.849,51.03,1651600,0.0,0.0
2019-09-30,50.891,51.336,50.891,51.301,1775300,0.0,0.0
2019-10-01,51.482,51.67,50.605,50.619,1618600,0.0,0.0
2019-10-02,50.375,50.431,49.825,49.867,1873300,0.0,0.0
2019-10-03,49.554,50.341,49.192,50.118,1448100,0.0,0.0
2019-10-04,50.118,50.431,49.867,50.146,1400900,0.0,0.0
2019-10-07,50.16,50.201,49.234,49.234,1398600,0.0,0.0
2019-10-08,48.872,49.088,47.396,47.479,2990000,0.0,0.0
2019-10-09,47.967,48.357,47.688,47.765,1902900,0.0,0.0
2019-10-10,47.848,48.273,47.452,48.015,1697600,0.0,0.0
2019-10-11,48.405,48.774,48.141,48.391,1960500,0.0,0.0
2019-10-14,48.127,48.259,47.57,48.134,1387400,0.0,0.0
2019-10-15,48.078,48.788,48.064,48.21,1844200,0.0,0.0
2019-10-16,47.911,48.113,47.479,47.653,1915300,0.0,0.0
2019-10-17,47.695,47.981,47.389,47.807,1324600,0.0,0.0
2019-10-18,47.848,48.44,47.807,48.176,1772900,0.0,0.0
2019-10-21,48.273,48.503,48.092,48.454,1314400,0.0,0.0
2019-10-22,48.607,49.888,48.531,48.962,2900600,0.0,0.0
2019-10-23,48.76,49.408,48.405,49.366,1687800,0.0,0.0
2019-10-24,49.756,50.132,49.484,49.631,1674900,0.0,0.0
2019-10-25,49.658,49.909,49.255,49.812,1287300,0.0,0.0
2019-10-28,49.965,50.452,49.352,49.554,1878000,0.0,0.0
2019-10-29,49.394,50.069,49.192,49.86,2352000,0.0,0.0
2019-10-30,49.665,50.473,48.162,48.726,2964500,0.0,0.0
2019-10-31,48.517,48.969,48.085,48.614,2631500,0.0,0.0
2019-11-01,48.794,49.598,48.434,49.556,1747300,0.915,0.0
2019-11-04,50.339,50.889,50.057,50.734,2153800,0.0,0.0
2019-11-05,50.974,51.185,50.212,50.678,1613600,0.0,0.0
2019-11-06,50.473,50.812,49.76,49.916,2005000,0.0,0.0
2019-11-07,50.247,50.36,49.041,49.217,2083100,0.0,0.0
2019-11-08,49.224,49.732,48.893,49.718,1755000,0.0,0.0
2019-11-11,49.182,49.563,49.048,49.323,1528500,0.0,0.0
2019-11-12,49.422,50.029,49.337,49.521,1742900,0.0,0.0
2019-11-13,49.478,50.184,49.175,49.845,1498200,0.0,0.0
2019-11-14,50.043,50.141,49.309,49.492,1667400,0.0,0.0
2019-11-15,49.76,50.339,49.718,50.29,1731500,0.0,0.0
2019-11-18,50.113,50.205,49.768,49.937,1489800,0.0,0.0
2019-11-19,49.711,49.782,49.182,49.21,1756200,0.0,0.0
2019-11-20,49.168,50.155,49.083,49.937,1738200,0.0,0.0
2019-11-21,50.092,50.409,49.542,50.381,1661800,0.0,0.0
2019-11-22,50.572,50.953,50.438,50.529,1455600,0.0,0.0
2019-11-25,50.6,50.896,50.501,50.783,1214300,0.0,0.0
2019-11-26,50.783,50.995,50.318,50.656,2062700,0.0,0.0
2019-11-27,50.755,50.755,49.669,50.388,1740100,0.0,0.0
2019-11-29,50.198,50.459,49.838,50.12,967400,0.0,0.0
2019-12-02,50.311,50.642,49.859,49.958,1913500,0.0,0.0
2019-12-03,49.711,49.732,49.231,49.514,1683200,0.0,0.0
2019-12-04,49.803,50.304,49.662,49.965,1840700,0.0,0.0
2019-12-05,50.085,50.395,49.894,50.071,1315600,0.0,0.0
2019-12-06,50.177,50.677,50.007,50.501,1541200,0.0,0.0
2019-12-09,50.099,51.037,50.085,50.931,1567900,0.0,0.0
2019-12-10,50.699,51.489,50.699,51.143,1952600,0.0,0.0
2019-12-11,51.475,51.87,51.002,51.207,1920100,0.0,0.0
2019-12-12,51.122,52.11,51.009,51.432,2120200,0.0,0.0
2019-12-13,51.496,51.792,51.101,51.616,2410800,0.0,0.0
2019-12-16,51.848,52.025,51.552,51.771,1690500,0.0,0.0
2019-12-17,51.912,52.222,51.587,51.75,2004800,0.0,0.0
2019-12-18,51.99,52.815,51.778,52.124,3682800,0.0,0.0
2019-12-19,52.159,52.505,52.053,52.187,2297600,0.0,0.0
2019-12-20,52.342,53.146,52.046,53.041,5168300,0.0,0.0
2019-12-23,53.005,53.718,52.843,53.605,1808100,0.0,0.0
2019-12-24,53.683,53.725,53.281,53.33,644000,0.0,0.0
2019-12-26,53.527,54.035,53.118,53.704,1226400,0.0,0.0
2019-12-27,53.697,53.788,53.386,53.407,1321400,0.0,0.0
2019-12-30,53.379,53.774,52.991,53.203,1151200,0.0,0.0
2019-12-31,52.857,53.407,52.716,53.379,1677400,0.0,0.0
2020-01-02,53.556,53.69,52.935,53.407,1943600,0.0,0.0
2020-01-03,53.556,54.141,53.365,54.021,1727600,0.0,0.0
2020-01-06,53.824,54.416,53.697,54.254,2109700,0.0,0.0
2020-01-07,54.113,54.282,53.795,54.212,1364600,0.0,0.0
2020-01-08,54.261,54.339,53.365,53.365,2153900,0.0,0.0
2020-01-09,53.351,53.422,52.815,53.337,1726800,0.0,0.0
2020-01-10,53.33,53.549,53.027,53.281,1445000,0.0,0.0
2020-01-13,53.281,53.951,52.893,53.781,1368000,0.0,0.0
2020-01-14,53.746,53.831,53.041,53.591,2308400,0.0,0.0
2020-01-15,53.577,53.873,53.393,53.549,1410300,0.0,0.0
2020-01-16,54.085,54.374,53.817,54.162,1637600,0.0,0.0
2020-01-17,54.233,54.444,53.831,54.437,1774700,0.0,0.0
2020-01-21,54.416,54.501,53.534,53.549,2469200,0.0,0.0
2020-01-22,53.549,53.626,53.097,53.33,1687300,0.0,0.0
2020-01-23,53.062,53.838,52.878,53.817,1585500,0.0,0.0
2020-01-24,53.87,53.942,53.135,53.449,1774700,0.935,0.0
2020-01-27,52.513,53.185,52.492,52.849,1841100,0.0,0.0
2020-01-28,53.127,53.892,53.063,53.599,1735900,0.0,0.0
2020-01-29,53.749,53.892,53.42,53.52,1496000,0.0,0.0
2020-01-30,53.092,54.006,53.092,53.899,2782400,0.0,0.0
2020-01-31,53.363,53.627,53.006,53.47,3381500,0.0,0.0
2020-02-03,53.506,53.792,53.049,53.163,2725500,0.0,0.0
2020-02-04,53.756,54.177,53.349,53.499,2495300,0.0,0.0
2020-02-05,54.12,54.663,54.12,54.327,1575600,0.0,0.0
2020-02-06,54.306,54.563,53.913,54.17,1124400,0.0,0.0
2020-02-07,53.849,54.399,53.706,53.82,1147200,0.0,0.0
2020-02-10,53.549,54.206,53.313,53.97,1471400,0.0,0.0
2020-02-11,54.42,54.756,54.092,54.234,1363300,0.0,0.0
2020-02-12,54.763,54.849,54.242,54.57,1389500,0.0,0.0
2020-02-13,54.399,54.506,54.092,54.434,1910300,0.0,0.0
2020-02-14,54.613,54.977,54.534,54.977,1397900,0.0,0.0
2020-02-18,54.713,54.956,54.42,54.949,1702200,0.0,0.0
2020-02-19,55.013,55.099,54.484,54.813,1528500,0.0,0.0
2020-02-20,54.956,56.048,54.813,55.363,2111600,0.0,0.0
2020-02-21,54.941,55.334,54.527,55.034,2509000,0.0,0.0
2020-02-24,54.127,54.156,53.285,53.613,2722400,0.0,0.0
2020-02-25,54.277,56.013,52.556,52.57,5339300,0.0,0.0
2020-02-26,52.906,53.884,51.871,52.342,3156500,0.0,0.0
2020-02-27,51.328,51.421,48.043,48.243,7202200,0.0,0.0
2020-02-28,46.607,47.65,45.543,47.65,7515600,0.0,0.0
2020-03-02,48.314,49.649,47.721,49.371,5239000,0.0,0.0
2020-03-03,50.706,51.363,48.65,48.742,4096900,0.0,0.0
2020-03-04,49.635,50.499,49.199,50.464,2808900,0.0,0.0
